cpu_utilization,memory_usage,disk_io,network_latency,process_count,thread_count,context_switches,cache_miss_rate,temperature,power_consumption,uptime,status,screen_brightness,cpu_frequency,power_saver_active
15.17,51.04,25.56,6.71,233,2563,15277,11.65,50.8,22.23,19.79,0,94.6,800.0,0
10.6,10.0,22.16,9.34,276,6348,30463,8.89,41.22,16.49,44.6,0,37.3,1430.3,0
61.6,62.52,21.85,27.45,64,576,10745,9.52,65.22,44.64,14.78,0,86.3,2815.7,0
60.99,69.05,19.6,11.21,81,891,12199,18.11,72.27,38.52,21.74,0,72.1,2502.4,0
24.89,73.3,21.27,8.39,92,1472,11229,9.99,57.69,20.66,150.01,0,21.2,1908.2,0
52.28,41.48,16.98,21.8,238,2380,18507,8.42,64.13,31.9,64.22,0,49.7,2515.5,0
18.97,62.65,30.38,12.78,329,7238,36508,6.81,55.81,20.79,60.91,0,58.3,1827.1,0
5.55,63.7,12.23,26.38,228,5016,24153,3.75,46.55,17.77,23.14,0,44.1,1440.3,0
52.87,64.26,11.04,21.66,269,4035,26329,17.9,69.88,35.49,72.07,0,20.6,2579.1,0
24.52,46.01,18.12,18.03,281,3372,21506,10.8,52.63,21.49,106.89,0,60.5,1523.6,0
23.8,60.33,2.72,7.18,91,1911,12428,4.75,55.67,20.19,119.43,0,62.6,1460.3,1
16.0,71.78,22.51,27.13,206,2472,15865,5.81,49.36,21.39,50.25,0,68.6,1224.1,1
41.21,26.8,41.27,12.24,320,5760,31863,8.83,57.93,27.84,32.47,0,99.0,2083.7,0
51.21,54.79,5.27,12.77,184,3312,21076,13.64,63.6,28.21,9.62,0,87.2,2228.6,0
33.56,70.04,14.16,4.95,325,4550,27464,16.66,56.47,25.96,69.59,0,91.8,1507.4,1
21.82,79.2,0.5,8.11,102,1224,8900,6.89,55.54,17.97,37.49,0,20.4,1248.1,0
24.6,78.24,21.78,7.02,267,3738,22573,10.28,53.69,20.3,25.78,0,32.9,1340.2,1
21.82,69.17,12.3,16.56,300,2700,17632,15.22,54.31,23.29,120.44,0,97.3,1443.2,1
52.74,83.01,16.8,20.97,301,2408,20322,12.99,67.74,32.08,154.54,0,84.1,1979.9,1
37.59,69.64,2.31,10.34,279,4743,26468,14.67,58.3,25.48,144.04,0,51.1,2279.4,0
19.54,20.12,24.87,13.29,86,1204,8463,6.75,50.1,19.94,22.91,0,94.1,1792.6,0
13.07,48.26,4.43,11.71,175,2100,12313,8.75,48.96,18.82,22.92,0,82.8,1009.1,0
9.86,76.4,17.32,35.16,345,4830,25491,10.77,53.75,20.69,40.41,0,75.8,800.0,0
9.11,47.36,13.49,3.02,301,2408,15416,9.65,45.38,21.21,57.19,0,77.1,1494.7,0
6.33,74.49,15.91,6.35,262,3668,19582,7.11,49.58,20.5,131.43,0,90.1,1459.7,0
21.53,66.61,0.77,10.23,220,1760,13549,3.54,52.04,19.59,30.56,0,40.9,1192.6,1
32.84,83.25,20.31,14.74,112,2240,14639,5.79,59.36,28.97,50.55,0,100.0,2069.3,0
41.98,48.51,23.79,9.05,282,5640,30838,6.92,61.26,31.28,58.53,0,98.9,2232.8,0
57.13,27.46,9.66,4.58,208,2080,18485,15.56,60.21,33.28,18.95,0,42.5,2522.4,0
11.28,51.83,7.89,18.12,104,1040,6723,3.2,45.84,21.48,179.78,0,90.3,1459.9,0
42.13,33.65,6.29,33.62,102,1020,10327,8.43,56.24,25.82,72.27,0,37.2,2200.4,0
22.94,48.08,39.44,4.76,322,3864,24099,5.97,53.7,20.13,33.05,0,60.9,1486.5,0
29.02,13.1,21.1,15.44,228,5016,26630,8.97,50.03,21.76,39.3,0,63.4,1802.5,1
16.96,55.26,17.99,24.03,300,2700,16403,12.76,50.15,16.94,12.08,0,28.3,1411.9,1
38.09,61.51,38.98,16.02,244,1952,15888,12.83,58.03,21.62,166.57,0,23.5,1641.4,1
10.73,62.37,6.43,23.01,87,1131,7269,5.32,50.31,20.36,19.53,0,84.6,1636.0,0
40.35,69.84,14.92,9.73,288,4896,28713,7.68,62.76,24.18,5.91,0,80.1,1566.5,0
14.34,59.83,17.38,7.18,317,6023,30602,11.83,48.51,17.15,167.01,0,31.2,1121.9,1
19.5,45.3,83.7,26.72,274,4658,25295,10.84,52.37,23.42,67.94,0,87.9,1308.1,1
10.95,73.8,8.36,15.28,231,4389,21909,10.6,44.86,18.63,30.93,0,56.4,990.7,1
14.81,65.69,7.67,13.68,229,2519,15164,13.2,56.27,17.09,50.23,0,28.7,1296.8,1
71.37,54.02,1.32,14.09,330,2640,24689,28.09,72.66,49.06,31.23,0,20.9,3049.0,0
22.21,53.38,1.55,5.09,266,4256,23777,6.86,54.5,23.26,88.56,0,87.5,1802.2,0
71.82,45.68,10.76,8.27,150,2100,19332,12.01,68.87,44.0,91.67,0,43.6,2679.5,1
18.71,74.4,2.82,13.58,206,2678,14796,5.18,54.18,21.69,277.49,0,41.8,1343.0,1
6.55,55.57,1.14,34.37,317,3487,20282,5.64,41.1,18.45,99.37,0,87.7,1268.4,1
23.88,68.25,50.24,6.39,195,3900,20994,6.47,52.76,21.56,38.06,0,20.5,1909.1,0
25.1,25.04,45.37,7.89,326,4564,26555,14.97,49.52,20.72,271.89,0,79.2,1601.1,0
50.39,57.21,5.9,17.31,99,1881,16501,8.35,64.31,35.62,18.97,0,70.6,2676.1,0
56.54,59.29,23.4,2.88,208,2912,21778,14.81,68.1,41.18,5.2,0,88.3,2812.8,0
14.67,37.49,30.9,10.81,162,2916,15169,3.5,43.7,16.66,19.65,0,24.9,1708.8,0
13.23,43.88,9.38,5.84,78,1170,8389,14.09,47.26,18.39,48.34,0,55.9,1528.5,0
28.59,66.29,3.8,44.3,201,3216,19284,5.03,54.01,23.6,20.49,0,36.9,2060.5,0
25.09,64.09,2.09,19.6,303,5151,27448,8.88,54.79,22.16,306.34,0,62.1,1981.2,0
10.76,59.49,2.28,6.99,65,520,4802,1.25,48.44,17.93,2.24,0,64.6,1410.1,0
32.03,74.54,23.91,12.78,105,2100,14472,6.36,58.9,25.63,30.12,0,66.4,1978.4,0
22.21,63.62,7.28,6.81,219,5037,26419,8.14,55.14,22.26,101.76,0,74.8,1768.5,0
19.8,76.08,17.74,6.53,117,1170,8808,10.32,51.95,20.97,64.31,0,44.5,800.0,1
58.36,41.42,11.61,5.64,127,1651,16606,14.09,65.71,36.33,69.35,0,22.6,2686.8,0
27.02,58.6,7.53,7.99,253,3036,19007,5.48,54.11,19.07,104.23,0,41.2,1015.6,0
66.16,56.47,1.98,15.41,265,4505,30978,8.68,73.95,42.29,68.09,0,44.4,2716.1,0
26.51,36.82,6.08,24.95,121,1936,13314,4.22,49.5,20.28,24.7,0,56.4,2056.7,0
22.65,81.64,27.51,6.41,111,1887,11170,10.79,56.23,18.62,15.96,0,31.9,1015.4,0
9.64,48.15,25.02,6.95,110,1980,10726,9.41,46.06,17.96,41.42,0,77.2,1294.7,0
15.27,60.87,0.43,47.09,168,3696,18214,2.76,52.7,17.55,62.72,0,49.0,1387.5,1
19.67,47.68,2.27,13.2,81,729,6365,4.1,50.81,17.56,47.48,0,50.3,1527.9,1
49.35,72.09,21.15,10.17,286,3146,22814,8.46,61.59,30.84,110.04,0,46.8,2104.9,0
9.25,51.17,6.14,7.39,187,3366,16962,13.63,45.75,15.74,43.32,0,58.9,1246.9,1
52.36,51.08,15.48,8.2,277,5540,32763,15.05,66.09,33.37,128.15,0,25.3,2517.0,0
8.11,55.32,12.41,12.54,297,3564,19687,18.91,44.27,19.44,105.01,0,88.8,1147.0,1
40.35,56.27,15.84,24.27,197,2561,18526,11.25,60.61,28.21,27.91,0,78.1,2112.6,0
14.68,46.77,0.83,6.23,81,1377,8198,8.79,48.44,16.74,31.02,0,22.8,1695.8,0
37.86,43.42,40.13,10.53,160,1600,13010,6.58,59.08,25.52,366.33,0,89.0,2170.4,0
25.43,46.91,0.32,35.59,266,2394,16211,6.56,48.86,20.96,13.37,0,79.9,896.1,1
24.2,52.67,0.12,4.85,173,3287,18800,18.27,54.0,22.03,3.03,0,85.7,1684.8,0
12.12,59.07,3.85,26.02,183,3294,17972,4.68,45.9,18.82,11.12,0,64.4,1551.9,0
43.11,48.9,75.53,42.91,206,3090,20609,14.04,58.08,27.96,44.07,0,86.3,1964.4,1
14.72,37.93,1.13,12.49,279,6417,31587,8.15,44.9,17.35,306.79,0,47.7,1627.8,0
10.25,36.87,31.13,26.83,222,3552,19081,12.05,48.91,19.31,200.05,0,91.3,1497.3,0
56.18,41.3,2.6,3.86,319,6380,36568,14.13,66.14,36.56,63.68,0,92.7,2544.8,0
50.26,59.97,1.73,10.37,196,1764,15302,11.49,67.32,27.87,71.02,0,25.4,1961.7,1
44.45,68.15,22.64,23.28,95,2185,15697,9.46,60.7,29.86,198.93,0,53.0,2350.5,0
6.73,38.44,28.13,5.13,208,3952,19684,5.55,47.18,18.41,3.35,0,50.6,1163.9,0
18.96,61.38,23.57,26.7,288,5760,29359,8.02,54.12,21.51,45.9,0,92.5,1087.6,0
6.22,60.56,4.14,55.38,299,2990,17194,12.21,47.29,19.21,101.76,0,84.6,1541.3,0
24.41,82.53,31.78,7.87,231,3003,18167,10.09,56.37,21.69,35.52,0,55.0,1702.9,0
32.37,89.85,1.12,19.02,114,1368,10437,12.67,61.37,27.28,6.3,0,71.9,2065.9,0
44.44,70.92,6.28,21.72,161,2415,17958,6.3,58.67,33.22,109.89,0,79.3,2411.3,0
22.47,65.56,9.33,31.91,158,1896,12393,8.26,54.35,22.19,6.63,0,39.4,1821.0,0
13.6,62.99,1.05,6.14,182,2912,15817,11.17,51.68,18.61,150.47,0,77.2,800.0,1
27.21,44.03,13.01,8.23,178,1424,11778,11.56,54.51,21.4,101.32,0,86.8,1499.3,1
13.21,37.84,12.29,17.95,134,2546,13838,2.88,47.83,21.15,62.76,0,86.2,1499.5,0
48.57,31.62,72.77,12.87,272,5168,30454,19.66,61.09,33.98,94.33,0,88.0,2618.8,0
30.95,57.36,14.58,36.35,187,2431,15629,8.02,54.08,24.2,50.83,0,77.9,2054.7,0
29.4,43.72,7.6,10.14,70,980,8358,8.44,56.99,20.58,54.06,0,85.2,1226.8,0
54.25,66.91,23.42,9.44,269,2421,20010,20.22,67.62,35.85,84.78,0,90.8,2498.7,0
32.27,38.13,6.12,15.21,77,1001,9054,6.8,53.15,20.69,2.53,0,28.4,1717.5,1
9.5,58.8,11.42,15.0,117,936,6653,8.88,49.07,15.69,56.44,0,32.6,841.0,0
14.91,43.55,0.86,11.33,210,4410,23042,12.68,49.4,20.55,12.4,0,84.5,1793.0,0
29.83,34.32,5.84,7.01,215,2150,15314,11.66,54.72,22.24,14.13,0,20.2,2020.1,0
15.5,42.8,11.27,13.27,298,6258,31587,7.36,47.31,18.59,162.66,0,57.9,1093.5,0
34.05,45.29,18.18,16.09,86,774,9212,6.23,57.19,22.67,48.81,0,39.4,1962.9,0
44.23,54.68,1.56,7.31,247,3458,22563,10.25,59.72,27.2,85.13,0,68.8,1996.2,1
18.59,45.93,23.93,6.16,258,4644,24865,2.97,45.14,19.36,4.91,0,90.3,1056.3,0
11.39,41.1,34.56,15.22,165,2640,14360,5.96,48.71,18.23,92.59,0,67.6,1592.0,0
8.16,42.98,4.95,78.0,238,2380,14298,9.05,42.76,17.33,65.15,0,51.7,887.1,0
38.21,10.0,21.74,26.04,134,1340,11863,18.75,56.15,20.34,36.46,0,57.0,1483.7,0
19.65,49.31,2.98,10.9,343,5488,29266,7.63,56.59,20.25,7.87,0,99.3,1432.8,1
41.45,55.51,11.12,10.77,247,3952,25660,14.81,55.78,22.37,19.26,0,42.2,1698.8,1
10.5,48.67,23.97,13.52,80,1600,8916,14.09,45.34,19.53,21.75,0,81.1,1663.6,0
31.31,57.97,7.33,8.61,227,3405,19739,7.77,53.75,23.35,8.02,0,58.4,1857.1,0
32.42,69.48,0.4,15.62,155,1550,13066,6.91,56.59,20.47,53.89,0,23.0,1703.3,1
5.87,70.89,11.65,5.07,135,2295,12384,16.39,45.15,16.05,38.32,0,36.0,1242.7,1
22.57,69.66,27.94,9.33,225,2925,17888,14.29,53.11,23.82,265.12,0,88.5,1677.6,0
28.67,45.77,1.72,27.77,326,3586,22354,9.55,49.42,20.14,87.37,0,61.0,1949.9,0
21.93,41.07,0.45,18.86,285,3705,21639,4.07,51.34,18.44,21.7,0,84.6,1498.9,1
36.83,46.58,24.84,18.6,157,3454,21057,9.8,56.59,25.53,13.33,0,92.9,2189.4,0
42.07,64.05,4.66,24.16,314,4710,29016,5.9,57.16,21.96,88.67,0,87.2,948.2,1
14.14,59.67,6.8,10.06,335,4020,22278,6.93,52.0,18.46,21.74,0,31.5,1670.5,0
39.02,43.57,1.36,5.31,245,5635,31954,19.68,62.07,24.09,57.11,0,30.2,2096.6,0
16.88,71.16,1.52,13.88,215,4515,23395,14.03,53.23,21.19,148.05,0,65.2,1307.6,0
36.45,38.37,14.3,16.24,167,1837,13773,18.47,56.96,21.57,64.95,0,61.4,1677.2,1
36.64,47.16,12.05,34.76,78,1326,9914,14.39,52.71,20.41,92.53,0,30.0,1527.8,1
46.91,58.14,5.19,8.08,191,1719,15485,9.58,63.36,26.32,16.4,0,53.9,1918.2,1
10.59,67.5,9.04,10.51,266,2128,13791,14.38,48.2,20.62,85.19,0,36.8,1674.7,0
22.6,72.38,7.37,24.88,96,1728,11248,4.88,51.07,20.84,9.99,0,47.2,1551.5,0
15.37,59.57,17.81,20.94,159,1272,9404,8.34,47.92,19.34,69.49,0,44.2,1925.1,0
45.01,36.44,29.72,5.09,299,5382,32205,9.93,57.28,22.37,32.49,0,37.8,1526.5,0
40.56,70.88,21.73,24.6,123,2460,16509,8.2,60.21,27.36,23.8,0,82.5,2080.6,0
47.83,39.37,0.1,34.89,292,4672,28756,8.24,62.01,31.07,30.02,0,49.7,2498.9,0
17.7,47.81,1.57,9.04,137,2192,13317,3.7,52.9,21.12,19.83,0,73.1,1865.3,0
13.09,40.22,8.42,24.55,170,2890,15597,4.08,47.12,17.83,33.8,0,35.7,1383.4,1
30.05,53.64,28.64,18.36,275,4950,28164,10.25,54.66,20.82,10.21,0,73.1,1457.2,0
39.61,39.69,4.06,7.38,308,6776,36408,6.82,55.62,23.16,56.83,0,46.1,1704.3,1
8.91,62.08,31.67,5.65,260,2340,13759,14.09,48.57,20.3,9.05,0,76.9,800.0,1
14.58,61.23,1.75,15.69,110,880,7481,9.15,54.39,20.0,40.01,0,75.7,1755.5,0
26.37,66.31,1.13,23.92,82,1476,8974,14.4,55.39,24.38,59.93,0,78.7,1748.2,0
32.67,59.28,36.7,9.95,237,4266,24628,10.77,56.39,22.74,317.61,0,87.9,1060.1,1
24.2,58.35,2.65,6.06,84,1092,8856,5.61,50.96,23.61,4.1,0,61.4,2025.1,0
37.65,40.29,9.35,3.35,141,3243,19533,6.78,58.63,21.83,53.44,0,57.6,1558.4,1
39.15,44.83,5.92,13.25,345,4140,26009,17.91,60.79,24.08,200.85,0,69.0,1827.1,1
58.27,53.48,2.4,7.82,191,1719,17374,12.59,68.27,39.13,9.28,0,79.3,2649.3,0
26.91,54.74,15.0,7.45,198,4158,22743,12.24,54.15,22.26,22.6,0,72.2,1928.6,0
43.58,49.99,49.73,34.05,97,1164,9980,8.43,64.93,27.44,85.57,0,23.7,2153.1,0
17.99,63.35,16.1,19.41,336,7728,38454,14.21,55.94,21.72,95.82,0,87.9,897.0,1
35.74,89.75,6.55,18.49,106,2226,14956,11.4,57.82,22.4,35.25,0,74.3,1204.5,1
24.71,61.07,18.66,11.83,174,1566,11611,8.82,54.05,27.1,23.0,0,84.3,1901.5,0
39.07,44.94,2.32,16.84,127,1143,10824,9.87,58.89,23.78,7.95,0,85.5,1612.2,1
24.82,66.72,13.01,14.71,287,4018,23665,6.62,50.76,19.66,28.43,0,25.0,1272.0,0
9.14,45.65,9.51,9.93,114,2052,10700,4.99,45.41,18.04,26.77,0,41.2,800.0,0
24.07,60.31,6.69,12.06,106,1590,10959,4.42,52.85,21.58,350.68,0,48.0,1741.1,0
45.1,62.11,20.18,25.52,313,5634,33277,9.81,62.47,34.03,200.68,0,87.8,2631.7,0
15.09,58.47,1.89,15.09,298,5662,30079,12.77,49.03,16.96,36.13,0,25.7,923.2,0
24.03,46.1,11.41,51.67,74,1184,8907,4.92,47.33,21.79,11.36,0,52.7,1958.4,0
15.96,56.12,28.9,26.51,80,960,6543,3.34,46.27,21.56,27.32,0,91.8,1704.6,0
38.16,47.46,3.38,11.74,80,1520,11738,11.54,58.04,26.6,84.31,0,73.7,2129.0,0
41.16,47.39,4.61,13.91,100,1200,10668,10.23,58.67,22.53,0.9,0,66.9,1590.8,0
15.76,30.25,16.21,12.36,71,1420,8953,5.0,51.67,17.1,332.8,0,56.5,1242.1,0
23.62,53.15,22.21,28.57,241,3615,21294,5.11,50.6,21.32,82.32,0,71.4,1304.9,1
10.68,87.48,5.0,6.08,244,1952,13045,5.78,53.15,22.7,46.48,0,80.6,1550.2,0
33.5,17.46,6.69,11.35,73,1460,10799,5.68,54.78,23.38,5.53,0,93.9,1853.4,0
15.7,21.64,20.2,18.73,190,2280,13964,7.65,48.33,14.98,42.52,0,22.9,1303.9,1
38.38,55.86,5.04,16.95,207,4347,25295,9.8,59.26,25.59,6.1,0,44.2,1893.8,0
62.92,66.26,16.46,30.1,178,3204,22897,9.42,69.99,45.47,136.25,0,91.2,2896.4,0
21.18,34.83,2.59,9.61,158,2844,16415,5.86,47.01,17.8,29.2,0,95.9,1364.3,1
3.06,58.24,7.95,4.8,84,1512,7907,11.35,43.06,15.1,78.52,0,22.2,844.3,0
12.86,52.58,17.5,16.64,253,4048,21502,4.77,42.84,20.45,22.49,0,56.1,1645.4,0
13.88,45.96,9.24,13.9,178,3204,17063,14.18,45.15,20.7,7.24,0,81.1,1567.0,0
31.02,60.72,0.29,16.18,274,5206,28227,7.04,58.92,23.26,17.02,0,92.2,1641.4,1
41.52,39.89,7.82,9.77,168,3696,22332,12.48,61.36,20.92,35.21,0,31.2,1284.3,0
18.87,70.27,5.1,17.84,139,1529,10709,11.27,49.87,19.79,67.67,0,41.2,1610.3,0
24.53,26.31,1.6,10.64,110,1210,9357,15.47,50.71,19.73,17.5,0,57.6,1704.5,0
11.6,53.76,0.14,18.47,157,2512,13766,3.85,43.8,19.54,6.88,0,55.8,1329.0,0
36.2,56.61,0.7,11.29,210,2940,19516,5.19,58.35,25.02,100.03,0,44.0,2011.8,0
11.37,52.5,44.71,31.72,63,567,4930,6.25,45.41,18.73,131.59,0,70.7,1234.4,0
33.45,47.31,20.78,4.24,102,918,8117,5.01,55.33,27.63,87.68,0,92.2,2158.3,0
7.85,64.43,42.14,4.22,322,4830,25341,7.26,48.51,20.68,107.03,0,75.6,939.3,0
30.99,48.88,1.83,18.16,250,2750,18741,10.76,55.32,20.09,97.78,0,52.3,1650.6,1
8.99,32.23,12.68,5.06,299,5083,26615,5.0,40.77,15.67,72.41,0,53.3,1167.8,1
0.98,44.75,1.3,13.51,108,1296,7149,6.36,35.0,17.99,238.39,0,91.6,961.2,1
12.77,56.43,0.41,9.14,80,640,5132,16.12,54.32,20.97,437.69,0,87.9,916.6,0
67.52,46.78,9.42,27.38,166,3818,26435,8.73,68.44,31.9,5.69,0,72.6,1687.1,1
37.84,50.13,15.59,12.62,163,1793,14212,7.74,57.9,23.8,95.23,0,27.2,2316.8,0
46.84,66.6,0.99,8.94,323,4199,27222,15.15,61.34,24.05,75.66,0,60.9,1401.9,0
12.78,46.05,6.81,33.49,189,3591,18671,9.66,45.63,20.06,164.79,0,77.8,1419.2,0
29.75,53.57,1.42,17.95,80,1120,9683,5.11,55.15,19.26,100.26,0,37.4,1164.0,0
15.13,52.07,6.74,6.23,207,3933,20419,6.79,41.62,16.73,20.17,0,25.6,1695.9,0
17.82,71.12,9.57,3.86,136,2720,15228,2.41,53.22,22.62,9.07,0,83.3,831.8,1
38.66,55.73,6.18,26.98,263,5523,30908,7.19,54.94,27.64,27.8,0,72.3,2011.5,0
37.02,67.02,12.88,14.9,126,2268,14789,7.68,57.51,27.77,117.3,0,66.7,2213.3,0
41.35,44.2,13.18,20.47,125,2375,17475,12.61,57.86,21.96,51.68,0,20.8,1905.5,1
21.98,81.3,6.07,24.66,169,2197,14095,12.54,56.47,22.76,84.72,0,98.5,1827.6,0
69.48,67.46,7.4,17.47,248,5704,34523,18.84,75.82,32.66,48.22,0,36.3,1844.3,0
32.77,79.87,8.73,14.66,308,2772,19737,13.16,58.44,22.07,144.25,0,94.7,1111.1,1
22.07,57.99,7.07,11.4,89,1602,10481,9.05,50.46,21.79,40.69,0,82.9,1656.9,0
9.16,45.91,21.45,15.81,198,4554,22532,10.78,48.4,18.68,18.09,0,71.0,1175.6,1
25.85,51.58,2.26,10.02,138,2760,15474,13.81,54.36,20.24,197.57,0,53.1,1411.4,1
14.11,58.14,29.18,27.18,307,4298,23318,6.58,49.37,18.78,35.33,0,64.2,938.1,0
9.49,57.95,6.04,18.62,345,6555,31985,15.72,47.06,19.51,36.41,0,91.7,1392.5,0
47.96,48.86,19.31,29.7,75,1350,13063,14.1,65.4,32.55,62.36,0,63.4,2570.7,0
20.4,54.79,32.28,14.91,77,847,7408,11.13,52.3,19.76,4.2,0,56.5,1701.6,0
35.94,58.82,32.77,12.81,281,5339,30141,5.28,56.04,23.79,11.67,0,48.0,1732.5,1
27.05,42.78,9.03,11.59,188,4324,22979,7.86,50.63,22.2,246.67,0,53.2,2001.2,0
19.89,49.48,4.45,34.01,106,1484,9323,3.44,46.88,17.1,97.3,0,35.3,1619.6,0
19.29,75.06,13.96,6.0,226,4972,26220,6.4,51.8,17.94,18.86,0,28.4,1312.8,1
42.62,73.01,3.05,4.03,104,2080,14522,11.23,58.51,30.48,26.44,0,49.6,2292.3,0
47.22,43.09,23.45,10.87,316,5372,32163,14.48,59.3,25.93,2.01,0,61.5,1510.2,0
44.01,83.41,18.64,11.46,95,1900,14952,5.28,60.81,28.36,21.99,0,45.2,2273.7,0
21.65,43.05,23.82,23.72,276,5520,27994,16.43,48.48,17.82,107.43,0,29.9,1442.6,1
60.51,61.11,8.52,28.13,236,2124,19136,13.29,67.48,40.11,92.8,0,89.0,2577.2,0
42.84,74.93,12.23,11.33,206,2060,16674,10.67,64.05,26.89,17.26,0,83.7,1903.8,1
10.8,43.04,1.63,9.54,284,3408,19297,5.11,46.14,16.13,80.91,0,50.3,956.8,1
56.78,38.08,17.45,2.89,119,1309,13972,8.99,68.75,25.88,0.26,0,29.7,1782.1,0
41.95,62.36,10.01,50.54,65,780,9589,11.88,61.69,25.86,261.94,0,21.8,2130.2,0
18.33,53.93,10.68,17.81,225,3825,21064,11.03,48.31,19.6,16.32,0,66.9,1645.9,0
44.63,49.8,28.16,27.19,340,6120,35147,10.0,60.79,21.88,16.67,0,54.2,1389.6,1
32.38,34.67,22.2,23.71,86,1462,10940,7.3,56.04,20.56,106.38,0,64.0,1745.0,1
47.06,74.76,11.49,4.17,247,5681,32229,10.45,68.95,29.58,39.23,0,42.5,2268.0,0
19.11,58.77,6.58,9.09,298,3278,19249,3.5,55.05,19.07,76.77,0,97.1,1232.5,1
37.21,65.31,8.87,12.21,115,1150,11609,4.96,59.4,24.09,32.8,0,80.4,1662.4,1
23.91,72.48,6.48,11.05,326,3912,23299,4.72,54.87,23.7,18.62,0,92.5,1704.4,0
8.77,28.93,2.47,20.26,84,840,5991,15.39,40.57,17.54,64.93,0,65.9,1347.7,0
20.03,57.68,15.57,5.45,337,4718,26215,11.0,49.63,21.37,85.84,0,78.6,1522.3,0
23.36,32.26,17.64,9.49,216,2592,16524,7.42,49.23,20.3,62.32,0,86.0,1458.9,1
31.06,66.26,53.22,12.2,148,1776,12647,6.8,55.33,20.37,4.46,0,27.0,1146.0,1
11.93,75.2,9.12,6.94,146,2336,13278,4.97,49.78,19.51,127.07,0,45.9,1629.0,0
9.33,53.66,88.68,21.56,243,2916,16088,13.71,48.89,16.43,31.79,0,21.7,1044.0,1
4.72,53.96,3.11,14.52,275,3300,18056,5.57,47.28,14.6,65.2,0,53.9,1154.7,1
66.94,63.62,16.03,25.31,340,6800,41432,19.08,70.01,31.63,9.47,0,90.4,1866.9,0
16.74,62.14,78.8,41.27,65,520,5331,5.63,53.33,21.33,25.93,0,48.7,1756.8,0
39.37,51.68,15.34,10.97,149,1490,12323,7.34,57.44,24.07,39.58,0,91.4,1766.4,0
27.14,65.61,9.03,20.32,338,7774,39527,7.53,56.08,23.49,25.47,0,96.7,1453.4,1
28.87,51.47,10.86,3.9,306,2448,17897,4.48,56.36,18.74,13.51,0,26.4,2144.8,0
18.8,59.59,28.01,5.07,92,1196,7978,7.82,49.92,19.16,34.18,0,29.4,1409.2,0
26.56,36.19,41.98,14.78,134,1206,9343,8.54,49.75,22.14,125.98,0,90.9,1955.2,0
18.69,72.27,9.08,10.11,245,2940,18608,7.89,56.4,19.04,12.41,0,22.6,1797.8,0
24.3,41.92,22.2,32.07,319,5104,27870,18.72,49.16,21.4,38.22,0,76.6,1482.2,1
26.99,59.75,40.7,17.68,165,3630,19991,10.2,53.71,19.34,44.09,0,57.9,1613.8,1
52.04,38.1,4.97,5.16,345,4485,29702,14.92,59.77,30.33,87.42,0,74.2,2168.1,1
72.5,48.35,10.19,14.65,87,1218,14058,17.87,71.45,46.58,279.92,0,35.4,2842.6,0
10.22,47.26,80.78,9.29,106,1696,9733,12.79,46.31,20.37,3.97,0,79.9,1159.2,1
28.23,62.83,6.54,27.19,335,4355,26201,20.5,53.44,21.0,32.75,0,61.5,1660.5,1
38.38,77.17,14.5,10.77,151,3473,20732,6.18,60.54,23.04,14.62,0,23.8,1912.4,0
40.97,43.55,16.05,10.04,133,2394,16435,16.86,61.58,24.18,5.64,0,52.0,1952.0,1
12.93,41.32,2.51,6.71,234,4212,22419,2.13,50.58,17.4,474.44,0,66.8,1586.0,0
21.96,70.6,24.65,6.12,335,4690,26780,5.88,54.19,22.15,496.33,0,78.9,959.9,1
28.07,44.3,7.99,7.59,287,6027,30714,6.4,54.22,20.78,44.09,0,67.0,1927.8,0
20.01,89.81,10.41,21.8,328,3280,20159,8.98,49.4,24.06,23.43,0,88.3,1751.1,0
26.79,39.09,15.44,33.85,345,3795,23741,12.68,50.88,21.79,55.61,0,66.6,1885.5,0
55.21,65.89,7.93,32.31,203,2030,17580,13.14,66.49,34.33,458.33,0,25.2,2397.7,1
47.83,31.95,5.9,16.18,162,2106,16442,9.64,59.09,26.33,35.59,0,21.1,2207.8,0
43.5,39.75,11.86,7.64,87,1044,11363,9.77,54.55,28.06,84.1,0,77.4,2131.3,0
36.58,40.3,6.39,5.83,348,7656,39920,11.31,57.97,20.34,83.91,0,33.6,1613.4,1
21.57,46.03,8.54,14.03,86,688,7625,11.67,46.45,15.49,126.7,0,21.0,1007.7,1
21.1,67.42,1.72,6.67,89,1513,9899,5.77,53.23,23.05,23.33,0,99.5,1847.3,0
35.85,54.42,27.94,41.05,143,2431,14286,6.18,55.61,27.61,43.02,0,47.1,2175.5,0
29.71,72.13,7.96,19.34,110,1540,11071,10.57,54.15,21.55,26.32,0,28.8,2016.7,0
43.98,67.1,1.3,12.25,309,6798,37254,12.63,61.05,26.92,60.94,0,81.1,1584.5,1
16.54,40.13,23.41,14.1,188,1692,11991,12.78,47.59,18.82,55.45,0,41.6,1377.7,0
15.95,53.4,0.3,12.2,97,2134,11989,17.99,48.53,21.17,57.86,0,49.7,1732.8,0
24.14,73.36,13.72,23.49,162,3564,19106,7.06,50.79,20.98,9.15,0,53.5,1932.6,0
52.77,42.18,18.19,14.91,124,1488,14266,13.45,59.84,37.26,32.37,0,98.4,2629.9,0
9.42,63.61,3.18,8.29,320,5120,25873,4.85,49.67,17.87,44.22,0,54.0,1614.9,0
